Baud rate 2400, low carrier filter 1, 2dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
 3704.0000, -1.8567818047, 0.80753, 0.63134
 3712.0000, -2.0486983082, 0.78989, 0.61573
 3720.0000, -2.2484809106, 0.77193, 0.60000
 3728.0000, -2.4565270749, 0.75366, 0.58416
 3736.0000, -2.6732688004, 0.73508, 0.56821
 3744.0000, -2.8991769134, 0.71621, 0.55215
 3752.0000, -3.1347660390, 0.69705, 0.53599
 3760.0000, -3.3806003874, 0.67759, 0.51972
 3768.0000, -3.6373005214, 0.65786, 0.50336
 3776.0000, -3.9055513107, 0.63786, 0.48690
 3784.0000, -4.1861113332, 0.61758, 0.47035
 3792.0000, -4.4798240505, 0.59705, 0.45370
 3800.0000, -4.7876311755, 0.57626, 0.43698
 3808.0000, -5.1105887695, 0.55523, 0.42016
 3816.0000, -5.4498867669, 0.53396, 0.40327
 3824.0000, -5.8068728405, 0.51246, 0.38630
 3832.0000, -6.1830818237, 0.49073, 0.36925
 3840.0000, -6.5802723138, 0.46880, 0.35214
 3848.0000, -7.0004726719, 0.44666, 0.33495
 3856.0000, -7.4460394710, 0.42432, 0.31771
 3864.0000, -7.9197326659, 0.40180, 0.30040
 3872.0000, -8.4248135786, 0.37910, 0.28303
 3880.0000, -8.9651745475, 0.35624, 0.26561
 3888.0000, -9.5455133745, 0.33321, 0.24813
 3896.0000, -10.1715725333, 0.31004, 0.23061
 3904.0000, -10.8504743177, 0.28673, 0.21304
 3912.0000, -11.5912021673, 0.26329, 0.19544
 3920.0000, -12.4053120494, 0.23974, 0.17779
 3928.0000, -13.3080199327, 0.21607, 0.16011
 3936.0000, -14.3199324654, 0.19231, 0.14240
 3944.0000, -15.4699393930, 0.16846, 0.12466
 3952.0000, -16.8003507453, 0.14454, 0.10690
 3960.0000, -18.3767602407, 0.12055, 0.08911
 3968.0000, -20.3090553100, 0.09650, 0.07131
 3976.0000, -22.8032360830, 0.07242, 0.05349
 3984.0000, -26.3217793115, 0.04830, 0.03567
 3992.0000, -32.3404098320, 0.02415, 0.01784
 4000.0000, -305.2601286478, 0.00000, 0.00000

Magnitude at band edges

    0.0600 1.03514E+00
    0.4200 1.24967E+00
    0.0600 1.03514E+00
    0.4200 1.24967E+00
Baud rate 3200, high carrier filter 2, 4dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
    0.0000, 0.1114292762, 1.01291, 0.94268
    8.0000, 0.1116234640, 1.01293, 0.94271
   16.0000, 0.1122057726, 1.01300, 0.94283
   24.0000, 0.1131754372, 1.01312, 0.94302
   32.0000, 0.1145311855, 1.01327, 0.94329
   40.0000, 0.1162712406, 1.01348, 0.94363
   48.0000, 0.1183933250, 1.01372, 0.94405
   56.0000, 0.1208946664, 1.01402, 0.94454
   64.0000, 0.1237720042, 1.01435, 0.94511
   72.0000, 0.1270215974, 1.01473, 0.94575
   80.0000, 0.1306392331, 1.01515, 0.94647
   88.0000, 0.1346202371, 1.01562, 0.94727
   96.0000, 0.1389594844, 1.01613, 0.94813
  104.0000, 0.1436514118, 1.01668, 0.94908
  112.0000, 0.1486900305, 1.01727, 0.95009
  120.0000, 0.1540689405, 1.01790, 0.95118
  128.0000, 0.1597813452, 1.01857, 0.95233
  136.0000, 0.1658200674, 1.01927, 0.95356
  144.0000, 0.1721775655, 1.02002, 0.95487
  152.0000, 0.1788459512, 1.02080, 0.95624
  160.0000, 0.1858170072, 1.02162, 0.95768
  168.0000, 0.1930822059, 1.02248, 0.95919
  176.0000, 0.2006327285, 1.02337, 0.96076
  184.0000, 0.2084594848, 1.02429, 0.96241
  192.0000, 0.2165531333, 1.02524, 0.96412
  200.0000, 0.2249041016, 1.02623, 0.96589
  208.0000, 0.2335026077, 1.02725, 0.96773
  216.0000, 0.2423386806, 1.02829, 0.96964
  224.0000, 0.2514021822, 1.02937, 0.97160
  232.0000, 0.2606828287, 1.03047, 0.97363
  240.0000, 0.2701702121, 1.03159, 0.97572
  248.0000, 0.2798538220, 1.03274, 0.97787
  256.0000, 0.2897230676, 1.03392, 0.98007
  264.0000, 0.2997672988, 1.03511, 0.98234
  272.0000, 0.3099758282, 1.03633, 0.98466
  280.0000, 0.3203379524, 1.03757, 0.98703
  288.0000, 0.3308429730, 1.03882, 0.98946
  296.0000, 0.3414802175, 1.04010, 0.99195
  304.0000, 0.3522390601, 1.04139, 0.99448
  312.0000, 0.3631089419, 1.04269, 0.99706
  320.0000, 0.3740793905, 1.04401, 0.99970
  328.0000, 0.3851400399, 1.04534, 1.00238
  336.0000, 0.3962806490, 1.04668, 1.00510
  344.0000, 0.4074911203, 1.04803, 1.00787
  352.0000, 0.4187615178, 1.04939, 1.01069
  360.0000, 0.4300820845, 1.05076, 1.01354
  368.0000, 0.4414432588, 1.05214, 1.01644
  376.0000, 0.4528356910, 1.05352, 1.01938
  384.0000, 0.4642502586, 1.05490, 1.02235
  392.0000, 0.4756780813, 1.05629, 1.02536
  400.0000, 0.4871105350, 1.05768, 1.02841
  408.0000, 0.4985392652, 1.05908, 1.03149
  416.0000, 0.5099561999, 1.06047, 1.03460
  424.0000, 0.5213535617, 1.06186, 1.03774
  432.0000, 0.5327238784, 1.06325, 1.04091
  440.0000, 0.5440599944, 1.06464, 1.04411
  448.0000, 0.5553550796, 1.06603, 1.04733
  456.0000, 0.5666026388, 1.06741, 1.05057
  464.0000, 0.5777965197, 1.06878, 1.05384
  472.0000, 0.5889309204, 1.07015, 1.05713
  480.0000, 0.6000003959, 1.07152, 1.06044
  488.0000, 0.6109998636, 1.07288, 1.06377
  496.0000, 0.6219246090, 1.07423, 1.06711
  504.0000, 0.6327702893, 1.07557, 1.07046
  512.0000, 0.6435329370, 1.07690, 1.07383
  520.0000, 0.6542089628, 1.07823, 1.07721
  528.0000, 0.6647951571, 1.07954, 1.08060
  536.0000, 0.6752886913, 1.08085, 1.08400
  544.0000, 0.6856871184, 1.08214, 1.08740
  552.0000, 0.6959883719, 1.08343, 1.09081
  560.0000, 0.7061907653, 1.08470, 1.09422
  568.0000, 0.7162929898, 1.08596, 1.09763
  576.0000, 0.7262941119, 1.08721, 1.10104
  584.0000, 0.7361935698, 1.08845, 1.10445
  592.0000, 0.7459911696, 1.08968, 1.10786
  600.0000, 0.7556870802, 1.09090, 1.11126
  608.0000, 0.7652818283, 1.09210, 1.11465
  616.0000, 0.7747762918, 1.09330, 1.11803
  624.0000, 0.7841716934, 1.09448, 1.12141
  632.0000, 0.7934695931, 1.09565, 1.12477
  640.0000, 0.8026718801, 1.09682, 1.12812
  648.0000, 0.8117807642, 1.09797, 1.13146
  656.0000, 0.8207987668, 1.09911, 1.13478
  664.0000, 0.8297287108, 1.10024, 1.13808
  672.0000, 0.8385737103, 1.10136, 1.14136
  680.0000, 0.8473371600, 1.10247, 1.14462
  688.0000, 0.8560227239, 1.10357, 1.14786
  696.0000, 0.8646343229, 1.10467, 1.15108
  704.0000, 0.8731761231, 1.10575, 1.15427
  712.0000, 0.8816525228, 1.10683, 1.15743
  720.0000, 0.8900681394, 1.10791, 1.16057
  728.0000, 0.8984277957, 1.10897, 1.16367
  736.0000, 0.9067365064, 1.11004, 1.16675
  744.0000, 0.9149994633, 1.11109, 1.16979
  752.0000, 0.9232220212, 1.11214, 1.17280
  760.0000, 0.9314096830, 1.11319, 1.17577
  768.0000, 0.9395680845, 1.11424, 1.17871
  776.0000, 0.9477029791, 1.11528, 1.18161
  784.0000, 0.9558202225, 1.11633, 1.18448
  792.0000, 0.9639257569, 1.11737, 1.18730
  800.0000, 0.9720255952, 1.11841, 1.19008
  808.0000, 0.9801258055, 1.11945, 1.19282
  816.0000, 0.9882324944, 1.12050, 1.19552
  824.0000, 0.9963517921, 1.12155, 1.19817
  832.0000, 1.0044898355, 1.12260, 1.20078
  840.0000, 1.0126527530, 1.12365, 1.20334
  848.0000, 1.0208466480, 1.12471, 1.20586
  856.0000, 1.0290775839, 1.12578, 1.20832
  864.0000, 1.0373515680, 1.12685, 1.21074
  872.0000, 1.0456745365, 1.12793, 1.21311
  880.0000, 1.0540523388, 1.12902, 1.21542
  888.0000, 1.0624907231, 1.13012, 1.21769
  896.0000, 1.0709953215, 1.13123, 1.21990
  904.0000, 1.0795716357, 1.13234, 1.22205
  912.0000, 1.0882250229, 1.13347, 1.22416
  920.0000, 1.0969606825, 1.13461, 1.22621
  928.0000, 1.1057836426, 1.13577, 1.22820
  936.0000, 1.1146987475, 1.13693, 1.23014
  944.0000, 1.1237106453, 1.13811, 1.23202
  952.0000, 1.1328237761, 1.13931, 1.23385
  960.0000, 1.1420423610, 1.14052, 1.23561
  968.0000, 1.1513703912, 1.14174, 1.23732
  976.0000, 1.1608116180, 1.14299, 1.23897
  984.0000, 1.1703695435, 1.14424, 1.24056
  992.0000, 1.1800474114, 1.14552, 1.24209
 1000.0000, 1.1898481993, 1.14681, 1.24357
 1008.0000, 1.1997746106, 1.14812, 1.24498
 1016.0000, 1.2098290684, 1.14945, 1.24633
 1024.0000, 1.2200137085, 1.15080, 1.24763
 1032.0000, 1.2303303750, 1.15217, 1.24886
 1040.0000, 1.2407806146, 1.15356, 1.25003
 1048.0000, 1.2513656736, 1.15496, 1.25114
 1056.0000, 1.2620864941, 1.15639, 1.25219
 1064.0000, 1.2729437115, 1.15784, 1.25318
 1072.0000, 1.2839376535, 1.15930, 1.25411
 1080.0000, 1.2950683382, 1.16079, 1.25498
 1088.0000, 1.3063354748, 1.16230, 1.25579
 1096.0000, 1.3177384635, 1.16382, 1.25654
 1104.0000, 1.3292763971, 1.16537, 1.25723
 1112.0000, 1.3409480630, 1.16694, 1.25786
 1120.0000, 1.3527519458, 1.16852, 1.25843
 1128.0000, 1.3646862309, 1.17013, 1.25894
 1136.0000, 1.3767488087, 1.17176, 1.25940
 1144.0000, 1.3889372791, 1.17340, 1.25979
 1152.0000, 1.4012489574, 1.17507, 1.26013
 1160.0000, 1.4136808801, 1.17675, 1.26041
 1168.0000, 1.4262298118, 1.17845, 1.26063
 1176.0000, 1.4388922525, 1.18017, 1.26080
 1184.0000, 1.4516644455, 1.18191, 1.26091
 1192.0000, 1.4645423857, 1.18366, 1.26097
 1200.0000, 1.4775218291, 1.18543, 1.26098
 1208.0000, 1.4905983013, 1.18722, 1.26093
 1216.0000, 1.5037671085, 1.18902, 1.26082
 1224.0000, 1.5170233470, 1.19083, 1.26067
 1232.0000, 1.5303619143, 1.19266, 1.26047
 1240.0000, 1.5437775204, 1.19451, 1.26021
 1248.0000, 1.5572646987, 1.19636, 1.25991
 1256.0000, 1.5708178183, 1.19823, 1.25956
 1264.0000, 1.5844310956, 1.20011, 1.25916
 1272.0000, 1.5980986067, 1.20200, 1.25871
 1280.0000, 1.6118143000, 1.20390, 1.25822
 1288.0000, 1.6255720087, 1.20581, 1.25769
 1296.0000, 1.6393654633, 1.20773, 1.25711
 1304.0000, 1.6531883050, 1.20965, 1.25650
 1312.0000, 1.6670340980, 1.21158, 1.25584
 1320.0000, 1.6808963432, 1.21351, 1.25514
 1328.0000, 1.6947684904, 1.21545, 1.25440
 1336.0000, 1.7086439519, 1.21740, 1.25363
 1344.0000, 1.7225161150, 1.21934, 1.25282
 1352.0000, 1.7363783552, 1.22129, 1.25198
 1360.0000, 1.7502240484, 1.22324, 1.25111
 1368.0000, 1.7640465841, 1.22519, 1.25020
 1376.0000, 1.7778393773, 1.22713, 1.24927
 1384.0000, 1.7915958810, 1.22908, 1.24830
 1392.0000, 1.8053095984, 1.23102, 1.24731
 1400.0000, 1.8189740941, 1.23296, 1.24630
 1408.0000, 1.8325830064, 1.23489, 1.24526
 1416.0000, 1.8461300579, 1.23682, 1.24419
 1424.0000, 1.8596090668, 1.23874, 1.24311
 1432.0000, 1.8730139577, 1.24065, 1.24201
 1440.0000, 1.8863387715, 1.24256, 1.24089
 1448.0000, 1.8995776757, 1.24445, 1.23975
 1456.0000, 1.9127249739, 1.24634, 1.23860
 1464.0000, 1.9257751151, 1.24821, 1.23744
 1472.0000, 1.9387227025, 1.25008, 1.23627
 1480.0000, 1.9515625018, 1.25192, 1.23508
 1488.0000, 1.9642894497, 1.25376, 1.23389
 1496.0000, 1.9768986610, 1.25558, 1.23270
 1504.0000, 1.9893854362, 1.25739, 1.23150
 1512.0000, 2.0017452680, 1.25918, 1.23029
 1520.0000, 2.0139738479, 1.26095, 1.22909
 1528.0000, 2.0260670719, 1.26271, 1.22789
 1536.0000, 2.0380210459, 1.26445, 1.22669
 1544.0000, 2.0498320909, 1.26617, 1.22549
 1552.0000, 2.0614967476, 1.26787, 1.22430
 1560.0000, 2.0730117801, 1.26955, 1.22312
 1568.0000, 2.0843741801, 1.27121, 1.22195
 1576.0000, 2.0955811697, 1.27286, 1.22079
 1584.0000, 2.1066302043, 1.27448, 1.21965
 1592.0000, 2.1175189750, 1.27607, 1.21852
 1600.0000, 2.1282454105, 1.27765, 1.21740
 1608.0000, 2.1388076784, 1.27921, 1.21631
 1616.0000, 2.1492041863, 1.28074, 1.21524
 1624.0000, 2.1594335824, 1.28225, 1.21418
 1632.0000, 2.1694947557, 1.28373, 1.21316
 1640.0000, 2.1793868357, 1.28520, 1.21216
 1648.0000, 2.1891091921, 1.28664, 1.21118
 1656.0000, 2.1986614332, 1.28805, 1.21024
 1664.0000, 2.2080434051, 1.28944, 1.20933
 1672.0000, 2.2172551893, 1.29081, 1.20845
 1680.0000, 2.2262971012, 1.29216, 1.20760
 1688.0000, 2.2351696872, 1.29348, 1.20680
 1696.0000, 2.2438737219, 1.29477, 1.20603
 1704.0000, 2.2524102051, 1.29605, 1.20530
 1712.0000, 2.2607803582, 1.29730, 1.20461
 1720.0000, 2.2689856203, 1.29852, 1.20396
 1728.0000, 2.2770276442, 1.29972, 1.20336
 1736.0000, 2.2849082922, 1.30090, 1.20281
 1744.0000, 2.2926296311, 1.30206, 1.20230
 1752.0000, 2.3001939276, 1.30320, 1.20185
 1760.0000, 2.3076036430, 1.30431, 1.20144
 1768.0000, 2.3148614280, 1.30540, 1.20109
 1776.0000, 2.3219701167, 1.30647, 1.20079
 1784.0000, 2.3289327215, 1.30751, 1.20055
 1792.0000, 2.3357524265, 1.30854, 1.20036
 1800.0000, 2.3424325817, 1.30955, 1.20024
 1808.0000, 2.3489766967, 1.31054, 1.20017
 1816.0000, 2.3553884341, 1.31150, 1.20016
 1824.0000, 2.3616716034, 1.31245, 1.20022
 1832.0000, 2.3678301537, 1.31338, 1.20034
 1840.0000, 2.3738681674, 1.31430, 1.20053
 1848.0000, 2.3797898535, 1.31519, 1.20078
 1856.0000, 2.3855995404, 1.31607, 1.20110
 1864.0000, 2.3913016689, 1.31694, 1.20149
 1872.0000, 2.3969007859, 1.31779, 1.20195
 1880.0000, 2.4024015368, 1.31862, 1.20248
 1888.0000, 2.4078086587, 1.31944, 1.20308
 1896.0000, 2.4131269736, 1.32025, 1.20376
 1904.0000, 2.4183613817, 1.32105, 1.20451
 1912.0000, 2.4235168538, 1.32183, 1.20533
 1920.0000, 2.4285984254, 1.32260, 1.20623
 1928.0000, 2.4336111895, 1.32337, 1.20721
 1936.0000, 2.4385602901, 1.32412, 1.20827
 1944.0000, 2.4434509153, 1.32487, 1.20940
 1952.0000, 2.4482882918, 1.32561, 1.21062
 1960.0000, 2.4530776778, 1.32634, 1.21191
 1968.0000, 2.4578243569, 1.32706, 1.21328
 1976.0000, 2.4625336328, 1.32778, 1.21474
 1984.0000, 2.4672108228, 1.32850, 1.21628
 1992.0000, 2.4718612525, 1.32921, 1.21790
 2000.0000, 2.4764902499, 1.32992, 1.21960
 2008.0000, 2.4811031410, 1.33062, 1.22138
 2016.0000, 2.4857052438, 1.33133, 1.22325
 2024.0000, 2.4903018640, 1.33203, 1.22520
 2032.0000, 2.4948982900, 1.33274, 1.22724
 2040.0000, 2.4994997889, 1.33344, 1.22936
 2048.0000, 2.5041116017, 1.33415, 1.23156
 2056.0000, 2.5087389401, 1.33486, 1.23385
 2064.0000, 2.5133869818, 1.33558, 1.23623
 2072.0000, 2.5180608678, 1.33630, 1.23869
 2080.0000, 2.5227656989, 1.33702, 1.24123
 2088.0000, 2.5275065322, 1.33775, 1.24385
 2096.0000, 2.5322883790, 1.33849, 1.24657
 2104.0000, 2.5371162016, 1.33923, 1.24936
 2112.0000, 2.5419949114, 1.33998, 1.25224
 2120.0000, 2.5469293663, 1.34075, 1.25520
 2128.0000, 2.5519243695, 1.34152, 1.25825
 2136.0000, 2.5569846670, 1.34230, 1.26138
 2144.0000, 2.5621149466, 1.34309, 1.26459
 2152.0000, 2.5673198366, 1.34390, 1.26788
 2160.0000, 2.5726039046, 1.34471, 1.27125
 2168.0000, 2.5779716565, 1.34555, 1.27470
 2176.0000, 2.5834275358, 1.34639, 1.27823
 2184.0000, 2.5889759235, 1.34725, 1.28185
 2192.0000, 2.5946211368, 1.34813, 1.28553
 2200.0000, 2.6003674295, 1.34902, 1.28930
 2208.0000, 2.6062189915, 1.34993, 1.29314
 2216.0000, 2.6121799491, 1.35086, 1.29706
 2224.0000, 2.6182543644, 1.35180, 1.30105
 2232.0000, 2.6244462361, 1.35276, 1.30512
 2240.0000, 2.6307594991, 1.35375, 1.30925
 2248.0000, 2.6371980252, 1.35475, 1.31346
 2256.0000, 2.6437656230, 1.35578, 1.31774
 2264.0000, 2.6504660382, 1.35682, 1.32208
 2272.0000, 2.6573029539, 1.35789, 1.32649
 2280.0000, 2.6642799910, 1.35898, 1.33097
 2288.0000, 2.6714007079, 1.36010, 1.33551
 2296.0000, 2.6786686012, 1.36124, 1.34011
 2304.0000, 2.6860871052, 1.36240, 1.34477
 2312.0000, 2.6936595921, 1.36359, 1.34949
 2320.0000, 2.7013893717, 1.36480, 1.35427
 2328.0000, 2.7092796912, 1.36604, 1.35910
 2336.0000, 2.7173337346, 1.36731, 1.36399
 2344.0000, 2.7255546220, 1.36860, 1.36893
 2352.0000, 2.7339454088, 1.36993, 1.37392
 2360.0000, 2.7425090848, 1.37128, 1.37896
 2368.0000, 2.7512485726, 1.37266, 1.38404
 2376.0000, 2.7601667264, 1.37407, 1.38917
 2384.0000, 2.7692663300, 1.37551, 1.39434
 2392.0000, 2.7785500949, 1.37698, 1.39955
 2400.0000, 2.7880206579, 1.37848, 1.40479
 2408.0000, 2.7976805785, 1.38002, 1.41007
 2416.0000, 2.8075323361, 1.38158, 1.41539
 2424.0000, 2.8175783264, 1.38318, 1.42073
 2432.0000, 2.8278208585, 1.38481, 1.42610
 2440.0000, 2.8382621505, 1.38648, 1.43150
 2448.0000, 2.8489043252, 1.38818, 1.43692
 2456.0000, 2.8597494060, 1.38991, 1.44236
 2464.0000, 2.8707993118, 1.39168, 1.44782
 2472.0000, 2.8820558514, 1.39349, 1.45330
 2480.0000, 2.8935207185, 1.39533, 1.45879
 2488.0000, 2.9051954853, 1.39720, 1.46428
 2496.0000, 2.9170815963, 1.39912, 1.46979
 2504.0000, 2.9291803617, 1.40107, 1.47530
 2512.0000, 2.9414929504, 1.40305, 1.48081
 2520.0000, 2.9540203826, 1.40508, 1.48633
 2528.0000, 2.9667635224, 1.40714, 1.49183
 2536.0000, 2.9797230695, 1.40924, 1.49734
 2544.0000, 2.9928995511, 1.41138, 1.50283
 2552.0000, 3.0062933133, 1.41356, 1.50831
 2560.0000, 3.0199045125, 1.41578, 1.51377
 2568.0000, 3.0337331058, 1.41803, 1.51922
 2576.0000, 3.0477788421, 1.42033, 1.52464
 2584.0000, 3.0620412523, 1.42266, 1.53004
 2592.0000, 3.0765196395, 1.42504, 1.53541
 2600.0000, 3.0912130693, 1.42745, 1.54075
 2608.0000, 3.1061203593, 1.42990, 1.54606
 2616.0000, 3.1212400688, 1.43239, 1.55133
 2624.0000, 3.1365704889, 1.43492, 1.55656
 2632.0000, 3.1521096312, 1.43749, 1.56175
 2640.0000, 3.1678552180, 1.44010, 1.56689
 2648.0000, 3.1838046711, 1.44275, 1.57198
 2656.0000, 3.1999551016, 1.44543, 1.57701
 2664.0000, 3.2163032988, 1.44816, 1.58200
 2672.0000, 3.2328457201, 1.45092, 1.58692
 2680.0000, 3.2495784800, 1.45371, 1.59177
 2688.0000, 3.2664973401, 1.45655, 1.59657
 2696.0000, 3.2835976984, 1.45942, 1.60129
 2704.0000, 3.3008745794, 1.46232, 1.60594
 2712.0000, 3.3183226238, 1.46526, 1.61051
 2720.0000, 3.3359360793, 1.46824, 1.61501
 2728.0000, 3.3537087901, 1.47125, 1.61942
 2736.0000, 3.3716341887, 1.47429, 1.62375
 2744.0000, 3.3897052858, 1.47736, 1.62798
 2752.0000, 3.4079146624, 1.48046, 1.63213
 2760.0000, 3.4262544610, 1.48359, 1.63618
 2768.0000, 3.4447163775, 1.48674, 1.64013
 2776.0000, 3.4632916539, 1.48993, 1.64397
 2784.0000, 3.4819710704, 1.49313, 1.64771
 2792.0000, 3.5007449392, 1.49636, 1.65135
 2800.0000, 3.5196030975, 1.49962, 1.65487
 2808.0000, 3.5385349017, 1.50289, 1.65827
 2816.0000, 3.5575292220, 1.50618, 1.66155
 2824.0000, 3.5765744367, 1.50948, 1.66472
 2832.0000, 3.5956584282, 1.51280, 1.66775
 2840.0000, 3.6147685784, 1.51614, 1.67066
 2848.0000, 3.6338917652, 1.51948, 1.67344
 2856.0000, 3.6530143593, 1.52283, 1.67608
 2864.0000, 3.6721222211, 1.52618, 1.67859
 2872.0000, 3.6912006990, 1.52954, 1.68095
 2880.0000, 3.7102346271, 1.53289, 1.68317
 2888.0000, 3.7292083242, 1.53624, 1.68524
 2896.0000, 3.7481055930, 1.53959, 1.68716
 2904.0000, 3.7669097191, 1.54293, 1.68892
 2912.0000, 3.7856034719, 1.54625, 1.69054
 2920.0000, 3.8041691042, 1.54956, 1.69199
 2928.0000, 3.8225883538, 1.55285, 1.69328
 2936.0000, 3.8408424439, 1.55612, 1.69440
 2944.0000, 3.8589120856, 1.55936, 1.69535
 2952.0000, 3.8767774789, 1.56257, 1.69614
 2960.0000, 3.8944183158, 1.56574, 1.69675
 2968.0000, 3.9118137821, 1.56888, 1.69718
 2976.0000, 3.9289425607, 1.57198, 1.69744
 2984.0000, 3.9457828341, 1.57503, 1.69751
 2992.0000, 3.9623122880, 1.57803, 1.69740
 3000.0000, 3.9785081146, 1.58098, 1.69710
 3008.0000, 3.9943470159, 1.58386, 1.69661
 3016.0000, 4.0098052073, 1.58668, 1.69593
 3024.0000, 4.0248584212, 1.58944, 1.69506
 3032.0000, 4.0394819108, 1.59211, 1.69399
 3040.0000, 4.0536504533, 1.59471, 1.69272
 3048.0000, 4.0673383538, 1.59723, 1.69124
 3056.0000, 4.0805194484, 1.59965, 1.68957
 3064.0000, 4.0931671076, 1.60198, 1.68768
 3072.0000, 4.1052542393, 1.60422, 1.68559
 3080.0000, 4.1167532913, 1.60634, 1.68329
 3088.0000, 4.1276362542, 1.60835, 1.68078
 3096.0000, 4.1378746632, 1.61025, 1.67805
 3104.0000, 4.1474395998, 1.61203, 1.67510
 3112.0000, 4.1563016934, 1.61367, 1.67194
 3120.0000, 4.1644311217, 1.61518, 1.66856
 3128.0000, 4.1717976111, 1.61655, 1.66495
 3136.0000, 4.1783704363, 1.61778, 1.66113
 3144.0000, 4.1841184196, 1.61885, 1.65707
 3152.0000, 4.1890099283, 1.61976, 1.65279
 3160.0000, 4.1930128732, 1.62051, 1.64829
 3168.0000, 4.1960947047, 1.62108, 1.64355
 3176.0000, 4.1982224086, 1.62148, 1.63858
 3184.0000, 4.1993625013, 1.62169, 1.63339
 3192.0000, 4.1994810231, 1.62171, 1.62795
 3200.0000, 4.1985435316, 1.62154, 1.62229
 3208.0000, 4.1965150927, 1.62116, 1.61639
 3216.0000, 4.1933602715, 1.62057, 1.61025
 3224.0000, 4.1890431212, 1.61977, 1.60387
 3232.0000, 4.1835271709, 1.61874, 1.59726
 3240.0000, 4.1767754120, 1.61748, 1.59040
 3248.0000, 4.1687502829, 1.61599, 1.58331
 3256.0000, 4.1594136523, 1.61425, 1.57598
 3264.0000, 4.1487268007, 1.61226, 1.56840
 3272.0000, 4.1366503999, 1.61002, 1.56059
 3280.0000, 4.1231444911, 1.60752, 1.55253
 3288.0000, 4.1081684604, 1.60475, 1.54423
 3296.0000, 4.0916810122, 1.60171, 1.53569
 3304.0000, 4.0736401412, 1.59839, 1.52690
 3312.0000, 4.0540031006, 1.59478, 1.51788
 3320.0000, 4.0327263690, 1.59088, 1.50861
 3328.0000, 4.0097656136, 1.58668, 1.49909
 3336.0000, 3.9850756513, 1.58217, 1.48934
 3344.0000, 3.9586104061, 1.57736, 1.47934
 3352.0000, 3.9303228638, 1.57223, 1.46910
 3360.0000, 3.9001650227, 1.56678, 1.45861
 3368.0000, 3.8680878405, 1.56101, 1.44789
 3376.0000, 3.8340411781, 1.55490, 1.43692
 3384.0000, 3.7979737379, 1.54846, 1.42572
 3392.0000, 3.7598329986, 1.54167, 1.41427
 3400.0000, 3.7195651441, 1.53454, 1.40259
 3408.0000, 3.6771149880, 1.52706, 1.39066
 3416.0000, 3.6324258916, 1.51922, 1.37850
 3424.0000, 3.5854396767, 1.51103, 1.36610
 3432.0000, 3.5360965310, 1.50247, 1.35347
 3440.0000, 3.4843349062, 1.49354, 1.34061
 3448.0000, 3.4300914098, 1.48424, 1.32751
 3456.0000, 3.3733006862, 1.47457, 1.31417
 3464.0000, 3.3138952911, 1.46452, 1.30061
 3472.0000, 3.2518055543, 1.45409, 1.28682
 3480.0000, 3.1869594321, 1.44327, 1.27280
 3488.0000, 3.1192823489, 1.43207, 1.25856
 3496.0000, 3.0486970242, 1.42048, 1.24409
 3504.0000, 2.9751232876, 1.40850, 1.22940
 3512.0000, 2.8984778764, 1.39612, 1.21448
 3520.0000, 2.8186742181, 1.38336, 1.19935
 3528.0000, 2.7356221929, 1.37019, 1.18400
 3536.0000, 2.6492278767, 1.35663, 1.16844
 3544.0000, 2.5593932611, 1.34267, 1.15267
 3552.0000, 2.4660159487, 1.32831, 1.13668
 3560.0000, 2.3689888205, 1.31356, 1.12048
 3568.0000, 2.2681996729, 1.29840, 1.10408
 3576.0000, 2.1635308210, 1.28285, 1.08748
 3584.0000, 2.0548586629, 1.26690, 1.07067
 3592.0000, 1.9420532034, 1.25055, 1.05366
 3600.0000, 1.8249775287, 1.23381, 1.03646
 3608.0000, 1.7034872290, 1.21667, 1.01907
 3616.0000, 1.5774297616, 1.19914, 1.00148
 3624.0000, 1.4466437465, 1.18122, 0.98371
 3632.0000, 1.3109581868, 1.16291, 0.96575
 3640.0000, 1.1701916025, 1.14422, 0.94761
 3648.0000, 1.0241510686, 1.12514, 0.92929
 3656.0000, 0.8726311407, 1.10569, 0.91079
 3664.0000, 0.7154126564, 1.08585, 0.89212
 3672.0000, 0.5522613902, 1.06565, 0.87328
 3680.0000, 0.3829265445, 1.04507, 0.85427
 3688.0000, 0.2071390478, 1.02413, 0.83510
 3696.0000, 0.0246096334, 1.00284, 0.81577
 3704.0000, -0.1649733390, 0.98119, 0.79628
 3712.0000, -0.3619463593, 0.95919, 0.77664
 3720.0000, -0.5666735922, 0.93684, 0.75685
 3728.0000, -0.7795501114, 0.91416, 0.73691
 3736.0000, -1.0010056171, 0.89115, 0.71683
 3744.0000, -1.2315087246, 0.86781, 0.69661
 3752.0000, -1.4715719345, 0.84415, 0.67625
 3760.0000, -1.7217574177, 0.82019, 0.65577
 3768.0000, -1.9826837805, 0.79591, 0.63515
 3776.0000, -2.2550340178, 0.77134, 0.61441
 3784.0000, -2.5395649127, 0.74649, 0.59355
 3792.0000, -2.8371182104, 0.72135, 0.57258
 3800.0000, -3.1486339840, 0.69593, 0.55149
 3808.0000, -3.4751667306, 0.67026, 0.53029
 3816.0000, -3.8179048938, 0.64432, 0.50899
